stitch_flat_id,label_umls_id,detection_method,label_concept_name,meddra_concept_type,meddra_umls_id,indication_name,sider_version
CID100074989,C0001175,text_mention,Acquired Immunodeficiency Syndrome,PT,C0004364,Autoimmune disorder,4.1
CID100074989,C0004623,text_mention,Bacterial Infections,PT,C0004623,Bacterial infection,4.1
CID100074989,C1306577,text_mention,Death (finding),PT,C1306577,Death,4.1
CID100074989,C0024299,text_mention,Lymphoma,PT,C0024299,Lymphoma,4.1
CID100074989,C0085808,text_mention,"Aneurysm, Mycotic",PT,C0085808,Mycotic aneurysm,4.1
CID100074989,C0024299,text_mention,Lymphoma,PT,C0024305,Non-Hodgkin's lymphoma,4.1
CID100074989,C1535939,NLP_indication,Pneumocystis jiroveci pneumonia,PT,C1535939,Pneumocystis jirovecii pneumonia,4.1
CID100074989,C0032326,text_mention,Pneumothorax,PT,C0032326,Pneumothorax,4.1
CID100074989,C0243026,text_mention,Sepsis,PT,C0243026,Sepsis,4.1
CID100074989,C0042963,NLP_precondition,Vomiting,PT,C0042963,Vomiting,4.1
CID100077992,C0236018,NLP_indication,Aura,PT,C0236018,Aura,4.1
CID100077992,C0009088,text_mention,Cluster Headache,PT,C0009088,Cluster headache,4.1
CID100077992,C0009088,text_mention,Cluster Headache,PT,C0149931,Migraine,4.1
CID100077992,C0149931,NLP_indication,Migraine Disorders,PT,C0149931,Migraine,4.1
CID100077993,C0236018,NLP_indication,Aura,PT,C0236018,Aura,4.1
CID100077993,C0270860,text_mention,Basilar-Type Migraine,PT,C0270860,Basilar migraine,4.1
CID100077993,C0009088,text_mention,Cluster Headache,PT,C0009088,Cluster headache,4.1
CID100077993,C0020538,NLP_precondition,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100077993,C0009088,text_mention,Cluster Headache,PT,C0149931,Migraine,4.1
CID100077993,C0149931,NLP_indication,Migraine Disorders,PT,C0149931,Migraine,4.1
CID100077996,C0020503,NLP_indication,"Hyperparathyroidism, Secondary",PT,C0020503,Hyperparathyroidism secondary,4.1
CID100077996,C0022661,text_mention,"Kidney Failure, Chronic",PT,C0022661,Renal failure chronic,4.1
CID100077996,C1561643,NLP_indication,Chronic Kidney Diseases,PT,C0022661,Renal failure chronic,4.1
CID100077996,C0403447,text_mention,Chronic Kidney Insufficiency,PT,C1565489,Renal impairment,4.1
CID100077997,C0236018,NLP_indication,Aura,PT,C0236018,Aura,4.1
CID100077997,C0149931,NLP_indication,Migraine Disorders,PT,C0149931,Migraine,4.1
CID100077998,C0241863,text_mention,Diabetic,PT,C0011849,Diabetes mellitus,4.1
CID100077998,C0011880,NLP_indication,Diabetic Ketoacidosis,PT,C0011880,Diabetic ketoacidosis,4.1
CID100077998,C0021655,NLP_indication,Insulin Resistance,PT,C0021655,Insulin resistance,4.1
CID100077998,C0011854,text_mention,"Diabetes Mellitus, Insulin-Dependent",PT,C0011854,Type 1 diabetes mellitus,4.1
CID100077998,C0011860,NLP_indication,"Diabetes Mellitus, Non-Insulin-Dependent",PT,C0011860,Type 2 diabetes mellitus,4.1
CID100077998,C0043096,text_mention,Body Weight decreased,PT,C0043096,Weight decreased,4.1
CID100078032,C0033774,text_mention,Pruritus,PT,C0033774,Pruritus,4.1
CID100078032,C0042109,text_mention,Urticaria,PT,C0042109,Urticaria,4.1
CID100082146,C0079773,NLP_indication,"Lymphoma, T-Cell, Cutaneous",PT,C0026948,Mycosis fungoides,4.1
CID100082146,C0006826,NLP_precondition,Malignant Neoplasms,PT,C0006826,Neoplasm malignant,4.1
CID100082148,C1269683,NLP_indication,Major Depressive Disorder,PT,C1269683,Major depression,4.1
CID100083030,C0009450,text_mention,Communicable Diseases,PT,C0009450,Infection,4.1
CID100083030,C0027651,text_mention,Neoplasms,PT,C0027651,Neoplasm,4.1
CID100083030,C1735634,text_mention,Acute allograft rejection,PT,C0018129,Transplant rejection,4.1
CID100083606,C0153690,text_mention,Bone cancer metastatic,PT,C0153690,Bone cancer metastatic,4.1
CID100083606,C0151825,text_mention,Bone pain,PT,C0151825,Bone pain,4.1
CID100083606,C0027627,text_mention,Neoplasm Metastasis,PT,C0027627,Metastasis,4.1
CID100084003,C0235309,NLP_precondition,Upset stomach,PT,C0232487,Abdominal discomfort,4.1
CID100084003,C0004096,NLP_precondition,Asthma,PT,C0004096,Asthma,4.1
CID100084003,C1135120,text_mention,Breakthrough Pain,PT,C1135120,Breakthrough pain,4.1
CID100084003,C0009766,NLP_indication,Allergic Conjunctivitis,PT,C0009766,Conjunctivitis allergic,4.1
CID100084003,C0151827,NLP_indication,Eye pain,PT,C0151827,Eye pain,4.1
CID100084003,C0022281,NLP_indication,Itching of eye,PT,C0022281,Eye pruritus,4.1
CID100084003,C0020517,NLP_precondition,Hypersensitivity,PT,C0020517,Hypersensitivity,4.1
CID100084003,C0021368,NLP_indication,Inflammation,PT,C0021368,Inflammation,4.1
CID100084003,C0043251,NLP_indication,Wounds and Injuries,PT,C3263723,Injury,4.1
CID100084003,C0026858,NLP_precondition,Musculoskeletal Pain,PT,C0026858,Musculoskeletal pain,4.1
CID100084003,C0022658,NLP_precondition,Kidney Diseases,PT,C0022658,Nephropathy,4.1
CID100084003,C0029408,text_mention,Degenerative polyarthritis,PT,C0029408,Osteoarthritis,4.1
CID100084003,C0030193,NLP_indication,Pain,PT,C0030193,Pain,4.1
CID100084003,C0677500,text_mention,Stinging Sensation,PT,C0030193,Pain,4.1
CID100084003,C0085636,text_mention,Photophobia,PT,C0085636,Photophobia,4.1
CID100084003,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure,4.1
CID100084003,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment,4.1
CID100084003,C0041582,NLP_precondition,Ulcer,PT,C0041582,Ulcer,4.1
CID100084003,C0948782,NLP_indication,Uterine cramps,PT,C0151998,Uterine spasm,4.1
CID100091488,C0037274,text_mention,Dermatologic disorders,PT,C0037274,Skin disorder,4.1
CID100092725,C0018834,NLP_indication,Heartburn,PT,C0013395,Dyspepsia,4.1
CID100092725,C0267055,NLP_indication,Erosive esophagitis,PT,C0267055,Erosive oesophagitis,4.1
CID100092725,C0043515,NLP_indication,Zollinger-Ellison syndrome,PT,C0017150,Gastrinoma,4.1
CID100092725,C0017168,NLP_indication,Gastroesophageal reflux disease,PT,C0017168,Gastrooesophageal reflux disease,4.1
CID100093860,C0038454,NLP_precondition,Cerebrovascular accident,PT,C0038454,Cerebrovascular accident,4.1
CID100093860,C0011991,NLP_precondition,Diarrhea,PT,C0011991,Diarrhoea,4.1
CID100093860,C0242656,text_mention,Disease Progression,PT,C0242656,Disease progression,4.1
CID100093860,C0376545,NLP_precondition,Hematologic Neoplasms,PT,C0376545,Haematological malignancy,4.1
CID100093860,C0334634,NLP_indication,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",PT,C0334634,Mantle cell lymphoma,4.1
CID100093860,C0031117,NLP_precondition,Peripheral Neuropathy,PT,C0031117,Neuropathy peripheral,4.1
CID100093860,C0026764,NLP_indication,Multiple Myeloma,PT,C0026764,Plasma cell myeloma,4.1
CID100093860,C0026764,NLP_indication,Multiple Myeloma,PT,C0032131,Plasmacytoma,4.1
CID100093860,C0243026,NLP_precondition,Sepsis,PT,C0243026,Sepsis,4.1
CID100096312,C0023449,NLP_indication,Acute lymphocytic leukemia,PT,C0023449,Acute lymphocytic leukaemia,4.1
CID100096312,C0079748,NLP_indication,Precursor cell lymphoblastic lymphoma,PT,C0024305,Non-Hodgkin's lymphoma,4.1
CID100096312,C1961099,NLP_indication,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,PT,C1961099,T-cell type acute leukaemia,4.1
CID100102258,C0740394,NLP_indication,Hyperuricemia,PT,C0235416,Blood uric acid increased,4.1
CID100102258,C0376545,NLP_indication,Hematologic Neoplasms,PT,C0376545,Haematological malignancy,4.1
CID100102258,C0740394,NLP_indication,Hyperuricemia,PT,C0740394,Hyperuricaemia,4.1
CID100102258,C0023418,NLP_indication,leukemia,PT,C0023418,Leukaemia,4.1
CID100102258,C0024299,NLP_indication,Lymphoma,PT,C0024299,Lymphoma,4.1
CID100102258,C0027651,text_mention,Neoplasms,PT,C0027651,Neoplasm,4.1
CID100102258,C0280100,NLP_indication,Solid tumour,PT,C0027651,Neoplasm,4.1
CID100102258,C0006826,NLP_indication,Malignant Neoplasms,PT,C0006826,Neoplasm malignant,4.1
CID100102258,C0024299,NLP_indication,Lymphoma,PT,C0024305,Non-Hodgkin's lymphoma,4.1
CID100102399,C0002792,NLP_precondition,anaphylaxis,PT,C0002792,Anaphylactic shock,4.1
CID100102399,C0392464,text_mention,Ventricular aneurysm,PT,C0018789,Cardiac aneurysm,4.1
CID100102399,C0017181,text_mention,Gastrointestinal Hemorrhage,PT,C0017181,Gastrointestinal haemorrhage,4.1
CID100102399,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin,4.1
CID100102399,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage,4.1
CID100102399,C0043251,text_mention,Wounds and Injuries,PT,C3263723,Injury,4.1
CID100102399,C0031039,text_mention,Pericardial effusion,PT,C0031039,Pericardial effusion,4.1
CID100102399,C0034065,text_mention,Pulmonary Embolism,PT,C0034065,Pulmonary embolism,4.1
CID100102399,C0036974,text_mention,Shock,PT,C0036974,Shock,4.1
CID100102399,C0042487,text_mention,Venous Thrombosis,PT,C0042487,Venous thrombosis,4.1
CID100104727,C0019080,NLP_indication,Hemorrhage,PT,C0518015,Haemoglobin,4.1
CID100104727,C0019080,NLP_indication,Hemorrhage,PT,C0019080,Haemorrhage,4.1
CID100104741,C0278488,NLP_indication,Carcinoma breast stage IV,PT,C0278488,Breast cancer stage IV,4.1
CID100104741,C0242656,NLP_indication,Disease Progression,PT,C0242656,Disease progression,4.1
CID100104758,C0006142,text_mention,Malignant neoplasm of breast,PT,C0006142,Breast cancer,4.1
CID100104758,C0876994,NLP_precondition,Cardiotoxicity,PT,C0876994,Cardiotoxicity,4.1
CID100104758,C1527249,NLP_precondition,Colorectal Cancer,PT,C1527249,Colorectal cancer,4.1
CID100104758,C1112160,text_mention,Gastrooesophageal cancer,PT,C1112160,Gastrooesophageal cancer,4.1
CID100104758,C0025500,text_mention,Mesothelioma,PT,C0025500,Mesothelioma,4.1
CID100104758,C0006826,NLP_precondition,Malignant Neoplasms,PT,C0006826,Neoplasm malignant,4.1
CID100104778,C0030567,NLP_indication,Parkinson Disease,PT,C0030567,Parkinson's disease,4.1
CID100104778,C0030567,NLP_indication,Parkinson Disease,PT,C0242422,Parkinsonism,4.1
CID100104778,C0030568,text_mention,"Parkinson Disease, Postencephalitic",PT,C0242422,Parkinsonism,4.1
CID100104778,C0728899,text_mention,Intoxication,PT,C0032343,Poisoning,4.1
CID100104799,C0025202,text_mention,melanoma,PT,C0025202,Malignant melanoma,4.1
CID100104799,C0027627,text_mention,Neoplasm Metastasis,PT,C0027627,Metastasis,4.1
CID100104849,C0241863,NLP_precondition,Diabetic,PT,C0011849,Diabetes mellitus,4.1
CID100104849,C0028754,NLP_precondition,Obesity,PT,C0028754,Obesity,4.1
CID100104849,C0043096,NLP_precondition,Body Weight decreased,PT,C0043096,Weight decreased,4.1
CID100104865,C0264716,NLP_precondition,Cardiac failure chronic,PT,C0264716,Cardiac failure chronic,4.1
CID100104865,C0009782,NLP_indication,Connective Tissue Diseases,PT,C0009782,Connective tissue disorder,4.1
CID100104865,C0152021,NLP_indication,Congenital heart disease,PT,C0152021,Heart disease congenital,4.1
CID100104865,C0235378,text_mention,Hepatotoxicity,PT,C0235378,Hepatotoxicity,4.1
CID100104865,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100104865,C0021051,NLP_indication,Immunologic Deficiency Syndromes,PT,C0021051,Immunodeficiency,4.1
CID100104865,C0024115,text_mention,Lung diseases,PT,C0024115,Lung disorder,4.1
CID100104865,C0152171,NLP_indication,Idiopathic pulmonary hypertension,PT,C2973725,Pulmonary arterial hypertension,4.1
CID100104865,C0264936,text_mention,Pulmonary hypertension secondary,PT,C0020542,Pulmonary hypertension,4.1
CID100104865,C0034091,NLP_precondition,Pulmonary Veno-Occlusive Disease (disorder),PT,C0034091,Pulmonary veno-occlusive disease,4.1
CID100104865,C0011644,NLP_indication,Scleroderma,PT,C0011644,Scleroderma,4.1
CID100104865,C3267035,NLP_indication,Digital ulcer,PT,C0037299,Skin ulcer,4.1
CID100104865,C0036421,NLP_indication,Systemic Scleroderma,PT,C0036421,Systemic sclerosis,4.1
CID100104865,C0041582,NLP_indication,Ulcer,PT,C0041582,Ulcer,4.1
CID100105145,C0007121,text_mention,Bronchogenic Carcinoma,PT,C0007121,Bronchial carcinoma,4.1
CID100105145,C0011175,text_mention,Dehydration,PT,C0011175,Dehydration,4.1
CID100105145,C0019829,text_mention,Hodgkin Disease,PT,C0019829,Hodgkin's disease,4.1
CID100105145,C0019829,text_mention,Hodgkin Disease,PT,C0152267,Hodgkin's disease lymphocyte depletion type stage unspecified,4.1
CID100105145,C0019829,text_mention,Hodgkin Disease,PT,C1266194,Hodgkin's disease lymphocyte predominance type stage unspecified,4.1
CID100105145,C0020437,NLP_precondition,Hypercalcemia,PT,C0020437,Hypercalcaemia,4.1
CID100105145,C0024299,text_mention,Lymphoma,PT,C0024299,Lymphoma,4.1
CID100105145,C0006826,NLP_precondition,Malignant Neoplasms,PT,C0006826,Neoplasm malignant,4.1
CID100105145,C0024299,text_mention,Lymphoma,PT,C0024305,Non-Hodgkin's lymphoma,4.1
CID100105153,C1956346,text_mention,Coronary Artery Disease,PT,C1956346,Coronary artery disease,4.1
CID100107694,C0019572,text_mention,Hirsutism,PT,C0019572,Hirsutism,4.1
CID100107694,C0342513,NLP_indication,Idiopathic hirsutism,PT,C0019572,Hirsutism,4.1
CID100107694,C0021368,NLP_indication,Inflammation,PT,C0021368,Inflammation,4.1
CID100107694,C0027651,text_mention,Neoplasms,PT,C0027651,Neoplasm,4.1
CID100107969,C0011849,NLP_precondition,Diabetes Mellitus,PT,C0011849,Diabetes mellitus,4.1
CID100107969,C0231170,text_mention,Disability,PT,C0231170,Disability,4.1
CID100107969,C0026769,NLP_precondition,Multiple Sclerosis,PT,C0026769,Multiple sclerosis,4.1
CID100107969,C0520817,NLP_indication,Physical disability,PT,C0520817,Physical disability,4.1
CID100107969,C0751967,NLP_indication,"Multiple Sclerosis, Relapsing-Remitting",PT,C0751967,Relapsing-remitting multiple sclerosis,4.1
CID100107969,C0751965,NLP_indication,"Multiple Sclerosis, Secondary Progressive",PT,C0751965,Secondary progressive multiple sclerosis,4.1
CID100107969,C0042164,NLP_precondition,Uveitis,PT,C0042164,Uveitis,4.1
CID100107994,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome,4.1
CID100107994,C0002962,text_mention,Angina Pectoris,PT,C0002962,Angina pectoris,4.1
CID100107994,C0002994,text_mention,Angioedema,PT,C0002994,Angioedema,4.1
CID100107994,C0018801,NLP_precondition,Heart failure,PT,C0018801,Cardiac failure,4.1
CID100107994,C0018802,NLP_precondition,Congestive heart failure,PT,C0018802,Cardiac failure congestive,4.1
CID100107994,C0011849,text_mention,Diabetes Mellitus,PT,C0011849,Diabetes mellitus,4.1
CID100107994,C0011881,text_mention,Diabetic Nephropathy,PT,C0011881,Diabetic nephropathy,4.1
CID100107994,C0020473,text_mention,Hyperlipidemia,PT,C0020473,Hyperlipidaemia,4.1
CID100107994,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100107994,C0020649,NLP_indication,Hypotension,PT,C0020649,Hypotension,4.1
CID100107994,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100110634,C0242350,NLP_indication,Erectile dysfunction,PT,C0242350,Erectile dysfunction,4.1
CID100110634,C0020538,NLP_precondition,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100110635,C1704272,NLP_indication,Benign Prostatic Hyperplasia,PT,C1704272,Benign prostatic hyperplasia,4.1
CID100110635,C0262428,text_mention,Collagen-vascular disease,PT,C0262428,Collagen-vascular disease,4.1
CID100110635,C0009782,text_mention,Connective Tissue Diseases,PT,C0009782,Connective tissue disorder,4.1
CID100110635,C0011849,NLP_precondition,Diabetes Mellitus,PT,C0011849,Diabetes mellitus,4.1
CID100110635,C0242350,NLP_indication,Erectile dysfunction,PT,C0242350,Erectile dysfunction,4.1
CID100110635,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100110635,C0152171,text_mention,Idiopathic pulmonary hypertension,PT,C2973725,Pulmonary arterial hypertension,4.1
CID100114709,C0036572,NLP_precondition,Seizures,PT,C0036572,Convulsion,4.1
CID100114709,C0014544,NLP_precondition,Epilepsy,PT,C0014544,Epilepsy,4.1
CID100114753,C0009938,NLP_indication,Contusions,PT,C0009938,Contusion,4.1
CID100114753,C0038045,NLP_indication,Sprain,PT,C0435002,Ligament sprain,4.1
CID100114753,C0184567,NLP_indication,Acute onset pain,PT,C0030193,Pain,4.1
CID100115237,C0027051,NLP_precondition,Myocardial Infarction,PT,C0948089,Acute coronary syndrome,4.1
CID100115237,C0006142,NLP_precondition,Malignant neoplasm of breast,PT,C0006142,Breast cancer,4.1
CID100115237,C0858970,NLP_precondition,Carcinogenicity,PT,C0858970,Carcinogenicity,4.1
CID100115237,C0018799,NLP_precondition,Heart Diseases,PT,C0018799,Cardiac disorder,4.1
CID100115237,C0497327,NLP_precondition,Dementia,PT,C0497327,Dementia,4.1
CID100115237,C0752347,NLP_precondition,Lewy Body Disease,PT,C0752347,Dementia with Lewy bodies,4.1
CID100115237,C0221423,NLP_precondition,Illness (finding),PT,C0231218,Malaise,4.1
CID100115237,C0027051,NLP_precondition,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100115237,C0030567,NLP_precondition,Parkinson Disease,PT,C0030567,Parkinson's disease,4.1
CID100115237,C0030567,NLP_precondition,Parkinson Disease,PT,C0242422,Parkinsonism,4.1
CID100115237,C0032019,NLP_precondition,Pituitary Neoplasms,PT,C0032019,Pituitary tumour,4.1
CID100115237,C0033975,NLP_indication,Psychotic Disorders,PT,C0033975,Psychotic disorder,4.1
CID100115237,C0036337,NLP_indication,Schizoaffective Disorder,PT,C0036337,Schizoaffective disorder,4.1
CID100115237,C0036341,NLP_indication,Schizophrenia,PT,C0036341,Schizophrenia,4.1
CID100115355,C0040034,NLP_precondition,Thrombocytopenia,PT,C0040034,Thrombocytopenia,4.1
CID100115355,C0268483,NLP_indication,Tyrosinemias,PT,C0268483,Tyrosinaemia,4.1
CID100119182,C0023467,NLP_precondition,"Leukemia, Myelocytic, Acute",PT,C0085669,Acute leukaemia,4.1
CID100119182,C0023449,NLP_indication,Acute lymphocytic leukemia,PT,C0023449,Acute lymphocytic leukaemia,4.1
CID100119182,C0023467,NLP_precondition,"Leukemia, Myelocytic, Acute",PT,C0023467,Acute myeloid leukaemia,4.1
CID100119212,C0020517,text_mention,Hypersensitivity,PT,C0020517,Hypersensitivity,4.1
CID100119212,C1325847,text_mention,Sensitisation,PT,C1325847,Sensitisation,4.1
CID100119607,C0003864,NLP_precondition,Arthritis,PT,C0003864,Arthritis,4.1
CID100119607,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003864,Arthritis,4.1
CID100119607,C0149875,NLP_indication,Primary dysmenorrhea,PT,C0013390,Dysmenorrhoea,4.1
CID100119607,C0029408,NLP_indication,Degenerative polyarthritis,PT,C0029408,Osteoarthritis,4.1
CID100119607,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003873,Rheumatoid arthritis,4.1
CID100119828,C0030201,NLP_indication,"Pain, Postoperative",PT,C1619712,Procedural pain,4.1
CID100119830,C0524909,NLP_indication,"Hepatitis B, Chronic",PT,C0524909,Chronic hepatitis B,4.1
CID100119830,C0023895,NLP_precondition,Liver diseases,PT,C0239571,Foetor hepaticus,4.1
CID100119830,C0392390,text_mention,Hepatitis B e antigen positive,PT,C0392390,Hepatitis B e antigen positive,4.1
CID100119830,C0023895,NLP_precondition,Liver diseases,PT,C0151763,Hepatocellular injury,4.1
CID100119830,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection,4.1
CID100119830,C0023895,NLP_precondition,Liver diseases,PT,C0023895,Liver disorder,4.1
CID100119830,C2363980,text_mention,Cross resistance,PT,C0853847,Pathogen resistance,4.1
CID100119830,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure,4.1
CID100119830,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment,4.1
CID100119830,C0042769,text_mention,Virus Diseases,PT,C0042769,Viral infection,4.1
CID100121396,C0268030,text_mention,Acidemia,PT,C0001122,Acidosis,4.1
CID100121396,C0220994,NLP_indication,Hyperammonemia,PT,C0220994,Hyperammonaemia,4.1
CID100121396,C0268543,text_mention,"Hyperammonemia, type III",PT,C0268543,N-acetylglutamate synthase deficiency,4.1
CID100121749,C0015230,NLP_precondition,Exanthema,PT,C0011603,Dermatitis,4.1
CID100121749,C1609538,NLP_precondition,Latent Tuberculosis,PT,C1609538,Latent tuberculosis,4.1
CID100121749,C0033860,NLP_precondition,Psoriasis,PT,C0033860,Psoriasis,4.1
CID100121749,C0406317,text_mention,Plaque psoriasis,PT,C0033860,Psoriasis,4.1
CID100121749,C0003872,NLP_precondition,"Arthritis, Psoriatic",PT,C0003872,Psoriatic arthropathy,4.1
CID100121749,C0015230,NLP_precondition,Exanthema,PT,C0015230,Rash,4.1
CID100121749,C0042109,NLP_precondition,Urticaria,PT,C0042109,Urticaria,4.1
CID100121892,C0036572,NLP_indication,Seizures,PT,C0036572,Convulsion,4.1
CID100121892,C0014544,NLP_precondition,Epilepsy,PT,C0014544,Epilepsy,4.1
CID100122197,C0497327,text_mention,Dementia,PT,C0497327,Dementia,4.1
CID100122197,C0002395,text_mention,Alzheimer's Disease,PT,C0002395,Dementia Alzheimer's type,4.1
CID100122197,C0752347,text_mention,Lewy Body Disease,PT,C0752347,Dementia with Lewy bodies,4.1
CID100122197,C0270736,text_mention,Essential Tremor,PT,C0270736,Essential tremor,4.1
CID100122197,C0270736,text_mention,Essential Tremor,PT,C0393615,Familial tremor,4.1
CID100122197,C0393571,text_mention,Multiple System Atrophy,PT,C0393571,Multiple system atrophy,4.1
CID100122197,C0030567,text_mention,Parkinson Disease,PT,C0030567,Parkinson's disease,4.1
CID100122197,C0030567,text_mention,Parkinson Disease,PT,C0242422,Parkinsonism,4.1
CID100122197,C0038868,text_mention,Progressive supranuclear palsy,PT,C0038868,Progressive supranuclear palsy,4.1
CID100122316,C0030567,NLP_indication,Parkinson Disease,PT,C0030567,Parkinson's disease,4.1
CID100122316,C0030567,NLP_indication,Parkinson Disease,PT,C0242422,Parkinsonism,4.1
CID100123015,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin,4.1
CID100123015,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage,4.1
CID100123015,C0040034,text_mention,Thrombocytopenia,PT,C0040034,Thrombocytopenia,4.1
CID100123015,C0857305,text_mention,Thrombocytopenic purpura,PT,C0857305,Thrombocytopenic purpura,4.1
CID100123597,C0022081,NLP_precondition,Iritis,PT,C0022081,Iritis,4.1
CID100123597,C0028840,NLP_indication,Ocular Hypertension,PT,C0028840,Ocular hypertension,4.1
CID100123597,C0017612,NLP_indication,"Glaucoma, Open-Angle",PT,C0017612,Open angle glaucoma,4.1
CID100123597,C0042164,NLP_precondition,Uveitis,PT,C0042164,Uveitis,4.1
CID100123606,C0236018,NLP_indication,Aura,PT,C0236018,Aura,4.1
CID100123606,C0009088,text_mention,Cluster Headache,PT,C0009088,Cluster headache,4.1
CID100123606,C0009088,text_mention,Cluster Headache,PT,C0149931,Migraine,4.1
CID100123606,C0149931,NLP_indication,Migraine Disorders,PT,C0149931,Migraine,4.1
CID100123606,C0027497,text_mention,Nausea,PT,C0027497,Nausea,4.1
CID100123606,C0030193,NLP_indication,Pain,PT,C0030193,Pain,4.1
CID100123606,C0751466,text_mention,Phonophobia,PT,C0751466,Phonophobia,4.1
CID100123606,C0085636,text_mention,Photophobia,PT,C0085636,Photophobia,4.1
CID100123610,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome,4.1
CID100123610,C1536220,NLP_indication,ST segment elevation myocardial infarction,PT,C0155626,Acute myocardial infarction,4.1
CID100123610,C0002965,NLP_indication,"Angina, Unstable",PT,C0002962,Angina pectoris,4.1
CID100123610,C0002965,NLP_indication,"Angina, Unstable",PT,C0002965,Angina unstable,4.1
CID100123610,C0008031,text_mention,Chest Pain,PT,C0008031,Chest pain,4.1
CID100123610,C0520887,text_mention,ST segment depression (finding),PT,C0520887,Electrocardiogram ST segment depression,4.1
CID100123610,C0520886,text_mention,ST segment elevation (finding),PT,C0520886,Electrocardiogram ST segment elevation,4.1
CID100123610,C0520888,text_mention,Inverted T wave,PT,C0520888,Electrocardiogram T wave inversion,4.1
CID100123610,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100123610,C0032961,NLP_precondition,Pregnancy,PT,C0032961,Pregnancy,4.1
CID100123610,C0040034,NLP_precondition,Thrombocytopenia,PT,C0040034,Thrombocytopenia,4.1
CID100123611,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome,4.1
CID100123611,C1536220,NLP_indication,ST segment elevation myocardial infarction,PT,C0155626,Acute myocardial infarction,4.1
CID100123611,C0002965,NLP_indication,"Angina, Unstable",PT,C0002962,Angina pectoris,4.1
CID100123611,C0002965,NLP_indication,"Angina, Unstable",PT,C0002965,Angina unstable,4.1
CID100123611,C0018801,text_mention,Heart failure,PT,C0018801,Cardiac failure,4.1
CID100123611,C0149871,NLP_indication,Deep Vein Thrombosis,PT,C0149871,Deep vein thrombosis,4.1
CID100123611,C0857496,NLP_indication,Thromboembolic event,PT,C0013922,Embolism,4.1
CID100123611,C0019080,NLP_indication,Hemorrhage,PT,C0518015,Haemoglobin,4.1
CID100123611,C0019080,NLP_indication,Hemorrhage,PT,C0019080,Haemorrhage,4.1
CID100123611,C0019557,NLP_precondition,Hip Fractures,PT,C0019557,Hip fracture,4.1
CID100123611,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100123611,C0034065,NLP_indication,Pulmonary Embolism,PT,C0034065,Pulmonary embolism,4.1
CID100123611,C0235511,NLP_indication,Superficial phlebothrombosis,PT,C1510431,Thrombophlebitis superficial,4.1
CID100123619,C0038013,text_mention,Ankylosing spondylitis,PT,C0038013,Ankylosing spondylitis,4.1
CID100123619,C0003864,text_mention,Arthritis,PT,C0003864,Arthritis,4.1
CID100123619,C0024031,NLP_precondition,Low Back Pain,PT,C0004604,Back pain,4.1
CID100123619,C0149875,NLP_precondition,Primary dysmenorrhea,PT,C0013390,Dysmenorrhoea,4.1
CID100123619,C0003868,text_mention,"Arthritis, Gouty",PT,C0018099,Gout,4.1
CID100123619,C0003868,text_mention,"Arthritis, Gouty",PT,C0003868,Gouty arthritis,4.1
CID100123619,C0026858,text_mention,Musculoskeletal Pain,PT,C0026858,Musculoskeletal pain,4.1
CID100123619,C0029408,text_mention,Degenerative polyarthritis,PT,C0029408,Osteoarthritis,4.1
CID100123619,C0030193,NLP_precondition,Pain,PT,C0030193,Pain,4.1
CID100123619,C0184567,text_mention,Acute onset pain,PT,C0030193,Pain,4.1
CID100123619,C0003873,text_mention,Rheumatoid Arthritis,PT,C0003873,Rheumatoid arthritis,4.1
CID100123620,C0004096,NLP_indication,Asthma,PT,C0004096,Asthma,4.1
CID100123620,C0011615,NLP_indication,"Dermatitis, Atopic",PT,C0011615,Dermatitis atopic,4.1
